Location,Jerk,Acceleration,Velocity,Lane_ID,x,y,Time,Location_ID,Data_Source,Trajectory_ID,Framerate,Local_Density,Adjacent_Vehicles,Direction,Following_ID,Preceding_ID,Space_Headway,Time_Headway,leftFollowingId,leftPrecedingId,rightFollowingId,rightPrecedingId,Time_to_Collision,Dataset
111,0.2396873174563979,0.1456021977856103,32.92000607533358,8,113.71,21.28,1.36,111,highd,1100000019,25,25.0,"{10: 0, 9: 1}",1,1100000035,1100000020,31.69,0.9626365173651894,,,,,,highd
111,0.0,0.4501110973970759,33.30018168118606,8,146.97,21.82,1.36,111,highd,1100000035,25,25.0,"{10: 0, 9: 1}",1,1100000014,1100000019,33.260000000000005,0.99879334949068,,,,,,highd
111,0.0,0.3601388621073821,33.60025148715408,8,178.0,21.46,1.36,111,highd,1100000014,25,0.0,"{10: 0, 9: 0}",1,1100000013,1100000035,31.03,0.9235049925701678,,,,,,highd
111,0.2723364484004132,0.2716615541441225,33.55059611989032,8,200.23,21.69,1.36,111,highd,1100000013,25,0.0,"{10: 0, 9: 0}",1,1100000010,1100000014,22.22999999999999,0.6625813717456136,,,,,447.68574325345867,highd
111,0.0,0.2745906043549196,32.75003816791669,8,269.73,21.81,1.36,111,highd,1100000010,25,25.0,"{10: 0, 9: 1}",1,,1100000013,69.50000000000003,2.122134931374985,,,,,86.81445213136715,highd
111,-0.2499111427132325,0.3701351104664349,30.70036644732437,9,94.53,25.43,1.36,111,highd,1100000021,25,50.0,"{10: 0, 8: 2}",1,1100000017,,,,1100000019.0,1100000020.0,1100000019.0,1100000020.0,,highd
111,0.0,0.2765863337187866,33.03060550459225,9,136.45,25.86,1.36,111,highd,1100000017,25,25.0,"{10: 0, 8: 1}",1,1100000011,1100000021,41.91999999999999,1.269125992684931,1100000035.0,1100000019.0,1100000035.0,1100000019.0,,highd
111,-0.2482870081441141,0.2517935662402834,31.75,9,234.14,26.1,1.36,111,highd,1100000011,25,0.0,"{10: 0, 8: 0}",1,1100000006,1100000017,97.69,3.0768503937007874,1100000010.0,1100000013.0,1100000010.0,1100000013.0,76.28422621149419,highd
111,0.0,0.3640054944640259,32.7700381446223,9,286.75,26.08,1.36,111,highd,1100000006,25,50.0,"{10: 1, 8: 1}",1,1100000003,1100000011,52.610000000000014,1.6054299286384426,,1100000010.0,,1100000010.0,,highd
111,0.0,0.3413209633175202,33.470073199800446,9,337.11,25.76,1.36,111,highd,1100000003,25,0.0,"{10: 0, 8: 0}",1,,1100000006,50.360000000000014,1.5046277221855693,,1100000010.0,,1100000010.0,,highd
111,0.0,0.04,22.730140782670045,10,58.94,29.1,1.4,111,highd,1100000027,25,20.0,"{8: 1, 9: 0}",1,1100000009,,,,1100000021.0,,1100000021.0,,,highd
111,0.0,0.15,27.86001615218484,10,303.55,29.85,1.4,111,highd,1100000009,25,25.0,"{8: 0, 9: 1}",1,1100000001,1100000027,244.61,8.779966194700759,1100000003.0,1100000006.0,1100000003.0,1100000006.0,,highd
111,0.0,0.2942787793912432,30.820162231889693,10,400.13,29.27,1.4,111,highd,1100000001,25,0.0,"{8: 0, 9: 0}",1,,1100000009,96.57999999999998,3.1336629338072863,,1100000003.0,,1100000003.0,,highd
111,0.0,0.076157731058639,22.8,4,47.54,4.44,1.4,111,highd,1100000004,25,20.0,"{5: 0, 6: 1}",-1,1100000007,,,,1100000005.0,,1100000005.0,,,highd
111,-0.1108184038239029,0.0316227766016837,23.44,4,83.53,4.59,1.4,111,highd,1100000007,25,25.0,"{5: 1, 6: 0}",-1,1100000032,1100000004,35.99,1.5354095563139931,1100000030.0,1100000005.0,1100000030.0,1100000005.0,,highd
111,0.0,0.03,24.73,4,131.54,4.22,1.4,111,highd,1100000032,25,45.0,"{5: 1, 6: 1}",-1,1100000033,1100000007,48.00999999999999,1.9413667610190048,1100000012.0,1100000030.0,1100000012.0,1100000030.0,,highd
111,0.0,0.280178514522438,27.050016635854405,4,181.76,4.03,1.4,111,highd,1100000033,25,45.0,"{5: 1, 6: 1}",-1,1100000025,1100000032,50.22,1.856560780573943,1100000012.0,1100000030.0,1100000012.0,1100000030.0,,highd
111,0.0,0.05,24.13000207210932,4,301.27,4.28,1.4,111,highd,1100000025,25,45.0,"{5: 1, 6: 1}",-1,1100000034,1100000033,119.51,4.952755480205106,1100000024.0,1100000016.0,1100000024.0,1100000016.0,40.92787806055379,highd
111,0.0,0.1104536101718726,24.83,4,371.31,4.52,1.4,111,highd,1100000034,25,20.0,"{5: 0, 6: 1}",-1,,1100000025,70.04000000000002,2.820781312927911,1100000037.0,1100000026.0,1100000037.0,1100000026.0,,highd
111,0.2747548783981976,0.0509901951359278,28.7400069589414,5,76.73,8.49,1.4,111,highd,1100000005,25,25.0,"{4: 1, 6: 0}",-1,1100000030,,,,1100000008.0,1100000002.0,1100000008.0,1100000002.0,,highd
111,0.0,0.0806225774829855,29.15049570762048,5,120.56,8.21,1.4,111,highd,1100000030,25,50.0,"{4: 1, 6: 1}",-1,1100000012,1100000005,43.83,1.5035764893885502,1100000008.0,1100000002.0,1100000008.0,1100000002.0,,highd
111,0.0,0.2707397274136177,31.600158227451963,5,184.26,9.02,1.4,111,highd,1100000012,25,50.0,"{4: 1, 6: 1}",-1,1100000016,1100000030,63.69999999999999,2.015812691237159,1100000015.0,1100000031.0,1100000015.0,1100000031.0,,highd
111,0.0,0.2256102834535695,32.55005529949219,5,232.86,8.69,1.4,111,highd,1100000016,25,25.0,"{4: 0, 6: 1}",-1,1100000024,1100000012,48.60000000000002,1.4930850209879127,1100000015.0,1100000031.0,1100000015.0,1100000031.0,,highd
111,0.0,0.0565685424949238,24.870128668746368,5,307.92,8.49,1.4,111,highd,1100000024,25,25.0,"{4: 1, 6: 0}",-1,1100000026,1100000016,75.06,3.0180784747738727,1100000022.0,1100000018.0,1100000022.0,1100000018.0,9.773530869358144,highd
111,0.0,0.0824621125123532,24.460051103789624,5,344.0,7.83,1.4,111,highd,1100000026,25,25.0,"{4: 0, 6: 1}",-1,1100000037,1100000024,36.079999999999984,1.475058242801875,1100000036.0,1100000022.0,1100000036.0,1100000022.0,87.98335506065982,highd
111,0.0,0.4589117562233506,29.29497738521059,5,395.05,9.18,1.4,111,highd,1100000037,25,0.0,"{4: 0, 6: 0}",-1,,1100000026,51.05000000000001,1.7426195394768362,,1100000036.0,,1100000036.0,,highd
111,-0.2456639614361278,0.2647640458974745,31.51001428117734,6,42.39,12.09,1.4,111,highd,1100000002,25,20.0,"{4: 1, 5: 0}",-1,1100000008,,,,,,,,,highd
111,-0.243351965971948,0.2570992026436488,32.930256603919744,6,123.59,12.04,1.4,111,highd,1100000008,25,45.0,"{4: 1, 5: 1}",-1,1100000031,1100000002,81.2,2.465817408490361,,,,,,highd
111,0.2445241880957222,0.2451530134426252,36.55023118941931,6,172.66,12.47,1.4,111,highd,1100000031,25,45.0,"{4: 1, 5: 1}",-1,1100000015,1100000008,49.06999999999999,1.3425359677124271,,,,,,highd
111,0.0,0.053851648071345,34.960280319242294,6,243.35,12.15,1.4,111,highd,1100000015,25,25.0,"{4: 0, 5: 1}",-1,1100000018,1100000031,70.69,2.022008958580687,,,,,44.460493293185785,highd
111,0.1669858936081577,0.0707106781186547,34.24028621375704,6,282.4,12.43,1.4,111,highd,1100000018,25,20.0,"{4: 1, 5: 0}",-1,1100000022,1100000015,39.04999999999998,1.1404694387253838,,,,,54.23655513635264,highd
111,0.0,0.05,32.65000153139353,6,333.74,12.4,1.4,111,highd,1100000022,25,25.0,"{4: 0, 5: 1}",-1,1100000036,1100000018,51.34000000000003,1.572434842020934,,,,,32.283527955320295,highd
111,-0.3100847554860037,0.3324154027718932,32.98003790173686,6,374.69,12.84,1.4,111,highd,1100000036,25,20.0,"{4: 1, 5: 0}",-1,,1100000022,40.94999999999999,1.2416601861407626,,,,,,highd
111,-0.2349372216712223,0.1708800749063506,31.24010243261056,8,52.09,21.29,1.4,111,highd,1100000023,25,20.0,"{10: 1, 9: 0}",1,1100000020,,,,,,,,,highd
111,0.0,0.4410215414239989,32.37009885681537,8,83.32,21.96,1.4,111,highd,1100000020,25,25.0,"{10: 0, 9: 1}",1,1100000019,1100000023,31.22999999999999,0.9647792593449144,,,,,,highd
111,0.0,0.1456021977856103,32.92000607533358,8,115.03,21.27,1.4,111,highd,1100000019,25,25.0,"{10: 0, 9: 1}",1,1100000035,1100000020,31.710000000000008,0.9632440506674084,,,,,,highd
111,-0.0027774349268983,0.45,33.32018157213433,8,148.31,21.82,1.4,111,highd,1100000035,25,25.0,"{10: 0, 9: 1}",1,1100000014,1100000019,33.28,0.9987940770356446,,,,,,highd
111,-0.2391974812055022,0.350570962859162,33.610251412329546,8,179.35,21.47,1.4,111,highd,1100000014,25,0.0,"{10: 0, 9: 0}",1,1100000013,1100000035,31.039999999999992,0.9235277540534348,,,,,,highd
111,0.0,0.2716615541441225,33.56059594226539,8,201.56,21.7,1.4,111,highd,1100000013,25,0.0,"{10: 0, 9: 0}",1,1100000010,1100000014,22.210000000000008,0.6617880099092425,,,,,447.2820410581669,highd
111,0.0,0.2745906043549196,32.7700381446223,8,271.04,21.81,1.4,111,highd,1100000010,25,25.0,"{10: 0, 9: 1}",1,,1100000013,69.48000000000002,2.120229451469283,,,,,87.88731223339089,highd
111,-0.2499062089763218,0.3601388621073821,30.71036632800072,9,95.77,25.44,1.4,111,highd,1100000021,25,50.0,"{10: 0, 8: 2}",1,1100000017,,,,1100000019.0,1100000020.0,1100000019.0,1100000020.0,,highd
111,0.0585044975210102,0.278926513619627,33.040605321331505,9,137.78,25.87,1.4,111,highd,1100000017,25,25.0,"{10: 0, 8: 1}",1,1100000011,1100000021,42.010000000000005,1.271465809764621,1100000035.0,1100000019.0,1100000035.0,1100000019.0,,highd
111,0.0,0.2517935662402834,31.76,9,235.41,26.1,1.4,111,highd,1100000011,25,0.0,"{10: 0, 8: 0}",1,1100000006,1100000017,97.63,3.073992443324937,1100000010.0,1100000013.0,1100000010.0,1100000013.0,76.23738428518294,highd
111,0.0,0.3640054944640259,32.79005489473904,9,288.06,26.08,1.4,111,highd,1100000006,25,50.0,"{10: 1, 8: 1}",1,1100000003,1100000011,52.650000000000006,1.6056697730154568,,1100000010.0,,1100000010.0,,highd
111,0.0,0.3413209633175202,33.49007315608612,9,338.45,25.76,1.4,111,highd,1100000003,25,0.0,"{10: 0, 8: 0}",1,,1100000006,50.38999999999999,1.5046249605114004,,1100000010.0,,1100000010.0,,highd
111,0.274754878398196,0.0509901951359278,22.74014072076072,10,59.86,29.11,1.44,111,highd,1100000027,25,20.0,"{8: 1, 9: 0}",1,1100000009,,,,1100000021.0,,1100000021.0,,,highd
111,0.0,0.15,27.870016146389297,10,304.66,29.85,1.44,111,highd,1100000009,25,25.0,"{8: 0, 9: 1}",1,1100000001,1100000027,244.8,8.78363323200712,1100000003.0,1100000006.0,1100000003.0,1100000006.0,,highd
111,0.0,0.2942787793912432,30.83013136527316,10,401.36,29.27,1.44,111,highd,1100000001,25,0.0,"{8: 0, 9: 0}",1,,1100000009,96.7,3.136541938608869,,1100000003.0,,1100000003.0,,highd
111,0.0,0.076157731058639,22.8,4,46.63,4.44,1.44,111,highd,1100000004,25,20.0,"{5: 0, 6: 1}",-1,1100000007,,,,1100000005.0,,1100000005.0,,,highd
111,-0.0405694150420947,0.03,23.440002133105708,4,82.59,4.59,1.44,111,highd,1100000007,25,25.0,"{5: 1, 6: 0}",-1,1100000032,1100000004,35.96,1.5341295532226746,1100000030.0,1100000005.0,1100000030.0,1100000005.0,,highd
111,0.0405694150420947,0.0316227766016837,24.73,4,130.54,4.22,1.44,111,highd,1100000032,25,45.0,"{5: 1, 6: 1}",-1,1100000033,1100000007,47.94999999999999,1.938940558026688,1100000012.0,1100000030.0,1100000012.0,1100000030.0,,highd
111,0.0,0.280178514522438,27.04002958578263,4,180.67,4.03,1.44,111,highd,1100000033,25,45.0,"{5: 1, 6: 1}",-1,1100000025,1100000032,50.13,1.853918089881005,1100000012.0,1100000030.0,1100000012.0,1100000030.0,,highd
111,0.1642135623730948,0.0565685424949238,24.13000207210932,4,300.31,4.28,1.44,111,highd,1100000025,25,45.0,"{5: 1, 6: 1}",-1,1100000034,1100000033,119.64,4.958142964201648,1100000024.0,1100000016.0,1100000024.0,1100000016.0,41.11301334363646,highd
111,0.2490583904012582,0.1204159457879229,24.82000201450435,4,370.31,4.52,1.44,111,highd,1100000034,25,20.0,"{5: 0, 6: 1}",-1,,1100000025,70.0,2.82030597576476,1100000037.0,1100000026.0,1100000037.0,1100000026.0,,highd
111,0.0,0.0509901951359278,28.7400069589414,5,75.57,8.49,1.44,111,highd,1100000005,25,25.0,"{4: 1, 6: 0}",-1,1100000030,,,,1100000008.0,1100000002.0,1100000008.0,1100000002.0,,highd
111,0.0,0.0806225774829855,29.15055574084309,5,119.39,8.22,1.44,111,highd,1100000030,25,50.0,"{4: 1, 6: 1}",-1,1100000012,1100000005,43.82000000000001,1.503230346260721,1100000008.0,1100000002.0,1100000008.0,1100000002.0,,highd
111,0.2493412384686586,0.280713376952364,31.59015827753954,5,182.99,9.02,1.44,111,highd,1100000012,25,50.0,"{4: 1, 6: 1}",-1,1100000016,1100000030,63.60000000000001,2.013285259327723,1100000015.0,1100000031.0,1100000015.0,1100000031.0,,highd
111,0.0,0.2256102834535695,32.5400384142367,5,231.56,8.69,1.44,111,highd,1100000016,25,25.0,"{4: 0, 6: 1}",-1,1100000024,1100000012,48.56999999999999,1.4926227001241024,1100000015.0,1100000031.0,1100000015.0,1100000031.0,,highd
111,0.0,0.0565685424949238,24.870128668746368,5,306.92,8.5,1.44,111,highd,1100000024,25,25.0,"{4: 1, 6: 0}",-1,1100000026,1100000016,75.36000000000001,3.0301411385419543,1100000022.0,1100000018.0,1100000022.0,1100000018.0,9.82540896837924,highd
111,0.0,0.0824621125123532,24.460051103789624,5,343.02,7.83,1.44,111,highd,1100000026,25,25.0,"{4: 0, 6: 1}",-1,1100000037,1100000024,36.099999999999966,1.475875902581698,1100000036.0,1100000022.0,1100000036.0,1100000022.0,88.03212632177987,highd
111,0.2958083903560543,0.4707440918375928,29.31515990063844,5,393.89,9.21,1.44,111,highd,1100000037,25,0.0,"{4: 0, 6: 0}",-1,,1100000026,50.870000000000005,1.7352796359433171,,1100000036.0,,1100000036.0,,highd
111,-0.2453267554458819,0.2549509756796392,31.520006345177027,6,41.12,12.09,1.44,111,highd,1100000002,25,20.0,"{4: 1, 5: 0}",-1,1100000008,,,,,,,,,highd
111,0.0,0.2570992026436488,32.940218578509764,6,122.27,12.04,1.44,111,highd,1100000008,25,45.0,"{4: 1, 5: 1}",-1,1100000031,1100000002,81.15,2.463553780209047,,,,,,highd
111,0.2449490559253501,0.2549509756796392,36.54023125268914,6,171.2,12.46,1.44,111,highd,1100000031,25,45.0,"{4: 1, 5: 1}",-1,1100000015,1100000008,48.92999999999999,1.339071985112274,,,,,,highd
111,-0.2282572130337312,0.0447213595499957,34.960280319242294,6,241.95,12.14,1.44,111,highd,1100000015,25,25.0,"{4: 0, 5: 1}",-1,1100000018,1100000031,70.75,2.0237251919590267,,,,,44.77987164174188,highd
111,-0.1669858936081568,0.0640312423743284,34.25032846557826,6,281.02,12.43,1.44,111,highd,1100000018,25,20.0,"{4: 1, 5: 0}",-1,1100000022,1100000015,39.06999999999999,1.1407189872431598,,,,,55.03190082307842,highd
111,-0.1893398282201785,0.0424264068711928,32.6500061255737,6,332.44,12.4,1.44,111,highd,1100000022,25,25.0,"{4: 0, 5: 1}",-1,1100000036,1100000018,51.420000000000016,1.574884850013072,,,,,32.13102680292116,highd
111,-0.4801551876144181,0.3132091952673165,32.99002424976375,6,373.36,12.84,1.44,111,highd,1100000036,25,20.0,"{4: 1, 5: 0}",-1,,1100000022,40.920000000000016,1.2403749597211362,,,,,,highd
111,-0.2331282673078872,0.1615549442140351,31.25010239983223,8,53.34,21.3,1.44,111,highd,1100000023,25,20.0,"{10: 1, 9: 0}",1,1100000020,,,,,,,,,highd
111,-0.2291270947553809,0.4318564576337836,32.38009882628526,8,84.61,21.96,1.44,111,highd,1100000020,25,25.0,"{10: 0, 9: 1}",1,1100000019,1100000023,31.27,0.9657166325451694,,,,,,highd
111,-0.0605996788211708,0.1431782106327635,32.930006073488656,8,116.35,21.27,1.44,111,highd,1100000019,25,25.0,"{10: 0, 9: 1}",1,1100000035,1100000020,31.739999999999995,0.9638625613723554,,,,,,highd
111,0.0,0.45,33.340181463213426,8,149.65,21.83,1.44,111,highd,1100000035,25,25.0,"{10: 0, 9: 1}",1,1100000014,1100000019,33.30000000000001,0.9987948037038206,,,,,,highd
111,-0.2495808885158502,0.340587727318528,33.630251262813964,8,180.7,21.47,1.44,111,highd,1100000014,25,0.0,"{10: 0, 9: 0}",1,1100000013,1100000035,31.049999999999983,0.9232758850759154,,,,,,highd
111,0.0,0.2716615541441225,33.570595764746265,8,202.9,21.7,1.44,111,highd,1100000013,25,0.0,"{10: 0, 9: 0}",1,1100000010,1100000014,22.200000000000017,0.6612930004451415,,,,,372.1366968524334,highd
111,0.0,0.2745906043549196,32.78003813298575,8,272.35,21.81,1.44,111,highd,1100000010,25,25.0,"{10: 0, 9: 1}",1,,1100000013,69.45000000000002,2.1186674560367327,,,,,87.8493827772429,highd
111,0.0,0.3601388621073821,30.73036608958637,9,97.01,25.45,1.44,111,highd,1100000021,25,50.0,"{10: 0, 8: 2}",1,1100000017,,,,1100000019.0,1100000020.0,1100000019.0,1100000020.0,,highd
111,-0.2417068315725452,0.2692582403567252,33.05054613769642,9,139.11,25.88,1.44,111,highd,1100000017,25,25.0,"{10: 0, 8: 1}",1,1100000011,1100000021,42.10000000000001,1.2738064849095507,1100000035.0,1100000019.0,1100000035.0,1100000019.0,,highd
111,0.0,0.2517935662402834,31.77,9,236.68,26.1,1.44,111,highd,1100000011,25,0.0,"{10: 0, 8: 0}",1,1100000006,1100000017,97.57,3.0711362920994647,1100000010.0,1100000013.0,1100000010.0,1100000013.0,76.19405277776161,highd
111,0.0,0.3640054944640259,32.80005487800287,9,289.37,26.07,1.44,111,highd,1100000006,25,50.0,"{10: 1, 8: 1}",1,1100000003,1100000011,52.69,1.6063997513411536,,1100000010.0,,1100000010.0,,highd
111,0.0,0.3413209633175202,33.500073134248524,9,339.79,25.77,1.44,111,highd,1100000003,25,0.0,"{10: 0, 8: 0}",1,,1100000006,50.420000000000016,1.5050713411265226,,1100000010.0,,1100000010.0,,highd
111,0.0,0.0509901951359278,22.74014072076072,10,60.76,29.11,1.48,111,highd,1100000027,25,20.0,"{8: 1, 9: 0}",1,1100000009,,,,1100000021.0,,1100000021.0,,,highd
111,-0.2499999999999993,0.14,27.88001614059791,10,305.77,29.85,1.48,111,highd,1100000009,25,25.0,"{8: 0, 9: 1}",1,1100000001,1100000027,245.01,8.78801499842839,1100000003.0,1100000006.0,1100000003.0,1100000006.0,,highd
111,0.0,0.2942787793912432,30.8401313226776,10,402.58,29.28,1.48,111,highd,1100000001,25,0.0,"{8: 0, 9: 0}",1,,1100000009,96.81,3.139091691506934,,1100000003.0,,1100000003.0,,highd
111,0.1116211606086602,0.0806225774829855,22.80000219298235,4,45.71,4.44,1.48,111,highd,1100000004,25,20.0,"{5: 0, 6: 1}",-1,1100000007,,,,1100000005.0,,1100000005.0,,,highd
111,0.0,0.03,23.440002133105708,4,81.65,4.59,1.48,111,highd,1100000007,25,25.0,"{5: 1, 6: 0}",-1,1100000032,1100000004,35.940000000000005,1.5332763109795031,1100000030.0,1100000005.0,1100000030.0,1100000005.0,,highd
111,0.0,0.0316227766016837,24.73,4,129.55,4.22,1.48,111,highd,1100000032,25,45.0,"{5: 1, 6: 1}",-1,1100000033,1100000007,47.900000000000006,1.9369187221997568,1100000012.0,1100000030.0,1100000012.0,1100000030.0,,highd
111,0.0,0.280178514522438,27.03002959672816,4,179.59,4.03,1.48,111,highd,1100000033,25,45.0,"{5: 1, 6: 1}",-1,1100000025,1100000032,50.03999999999999,1.851274332531884,1100000012.0,1100000030.0,1100000012.0,1100000030.0,,highd
111,0.0,0.0565685424949238,24.13000207210932,4,299.34,4.28,1.48,111,highd,1100000025,25,45.0,"{5: 1, 6: 1}",-1,1100000034,1100000033,119.74999999999996,4.962701604506412,1100000024.0,1100000016.0,1100000024.0,1100000016.0,41.29271152891528,highd
111,0.0,0.1204159457879229,24.82000201450435,4,369.32,4.52,1.48,111,highd,1100000034,25,20.0,"{5: 0, 6: 1}",-1,,1100000025,69.98000000000002,2.8195001740574,1100000037.0,1100000026.0,1100000037.0,1100000026.0,,highd
111,0.0715363233854298,0.053851648071345,28.7400069589414,5,74.42,8.49,1.48,111,highd,1100000005,25,25.0,"{4: 1, 6: 0}",-1,1100000030,,,,1100000008.0,1100000002.0,1100000008.0,1100000002.0,,highd
111,-0.2477974841082681,0.0707106781186547,29.15055574084309,5,118.22,8.23,1.48,111,highd,1100000030,25,50.0,"{4: 1, 6: 1}",-1,1100000012,1100000005,43.8,1.5025442529945132,1100000008.0,1100000002.0,1100000008.0,1100000002.0,,highd
111,0.0,0.280713376952364,31.580191576366342,5,181.72,9.01,1.48,111,highd,1100000012,25,50.0,"{4: 1, 6: 1}",-1,1100000016,1100000030,63.5,2.0107541097857515,1100000015.0,1100000031.0,1100000015.0,1100000031.0,,highd
111,0.0,0.2256102834535695,32.53003842604555,5,230.26,8.69,1.48,111,highd,1100000016,25,25.0,"{4: 0, 6: 1}",-1,1100000024,1100000012,48.53999999999999,1.4921593194656628,1100000015.0,1100000031.0,1100000015.0,1100000031.0,,highd
111,0.1865674969851169,0.0640312423743284,24.870128668746368,5,305.92,8.5,1.48,111,highd,1100000024,25,25.0,"{4: 1, 6: 0}",-1,1100000026,1100000016,75.66000000000003,3.0422038023100355,1100000022.0,1100000018.0,1100000022.0,1100000018.0,9.87740096127152,highd
111,0.2433333015143911,0.0921954445729288,24.470051082905407,5,342.04,7.83,1.48,111,highd,1100000026,25,25.0,"{4: 0, 6: 1}",-1,1100000037,1100000024,36.120000000000005,1.4760900938712451,1100000036.0,1100000022.0,1100000036.0,1100000022.0,90.28248839303492,highd
111,0.0,0.4707440918375928,29.33515638274321,5,392.73,9.23,1.48,111,highd,1100000037,25,0.0,"{4: 0, 6: 0}",-1,,1100000026,50.69,1.7279607900716374,,1100000036.0,,1100000036.0,,highd
111,-0.2449490559253501,0.2451530134426252,31.530006343164604,6,39.86,12.09,1.48,111,highd,1100000002,25,20.0,"{4: 1, 5: 0}",-1,1100000008,,,,,,,,,highd
111,0.0,0.2570992026436488,32.950218512173784,6,120.95,12.05,1.48,111,highd,1100000008,25,45.0,"{4: 1, 5: 1}",-1,1100000031,1100000002,81.09,2.460985197110013,,,,,,highd
111,0.2453267554458819,0.2647640458974745,36.53023131599361,6,169.73,12.46,1.48,111,highd,1100000031,25,45.0,"{4: 1, 5: 1}",-1,1100000015,1100000008,48.77999999999999,1.3353323601496934,,,,,,highd
111,0.1319660112501051,0.05,34.960280319242294,6,240.55,12.14,1.48,111,highd,1100000015,25,25.0,"{4: 0, 5: 1}",-1,1100000018,1100000031,70.82000000000002,2.025727464233757,,,,,45.10968823010853,highd
111,0.0,0.0640312423743284,34.25032846557826,6,279.65,12.42,1.48,111,highd,1100000018,25,20.0,"{4: 1, 5: 0}",-1,1100000022,1100000015,39.099999999999966,1.141594891251792,,,,,55.07415720968428,highd
111,0.0,0.0424264068711928,32.6500061255737,6,331.14,12.4,1.48,111,highd,1100000022,25,25.0,"{4: 0, 5: 1}",-1,1100000036,1100000018,51.49000000000001,1.577028800606244,,,,,32.174767990711985,highd
111,-0.239116656338424,0.3036445290137795,33.01002423507138,6,372.03,12.84,1.48,111,highd,1100000036,25,20.0,"{4: 1, 5: 0}",-1,,1100000022,40.88999999999999,1.2387146313136166,,,,,,highd
111,-0.2309870524189237,0.1523154621172781,31.250078399901657,8,54.59,21.3,1.48,111,highd,1100000023,25,20.0,"{10: 1, 9: 0}",1,1100000020,,,,,,,,,highd
111,0.0,0.4318564576337836,32.40007561719571,8,85.9,21.95,1.48,111,highd,1100000020,25,25.0,"{10: 0, 9: 1}",1,1100000019,1100000023,31.31,0.966355769348354,,,,,,highd
111,0.2448093693755001,0.1529705854077835,32.93001366534791,8,117.67,21.27,1.48,111,highd,1100000019,25,25.0,"{10: 0, 9: 1}",1,1100000035,1100000020,31.77,0.964773362163266,,,,,,highd
111,-0.25,0.44,33.36018135442312,8,150.99,21.83,1.48,111,highd,1100000035,25,25.0,"{10: 0, 9: 1}",1,1100000014,1100000019,33.32000000000001,0.9987955294967908,,,,,,highd
111,-0.2495555555549309,0.3306055050963308,33.64025118812284,8,182.05,21.48,1.48,111,highd,1100000014,25,0.0,"{10: 0, 9: 0}",1,1100000013,1100000035,31.06,0.9232986943618948,,,,,,highd
111,0.0,0.2716615541441225,33.58053751803267,8,204.24,21.71,1.48,111,highd,1100000013,25,0.0,"{10: 0, 9: 0}",1,1100000010,1100000014,22.19,0.6607994284809771,,,,,371.6067018907521,highd
111,0.0,0.2745906043549196,32.79002439767314,8,273.67,21.82,1.48,111,highd,1100000010,25,25.0,"{10: 0, 9: 1}",1,,1100000013,69.43,2.11741227020639,,,,,87.82902928723442,highd
111,-0.2499008526787552,0.3501428280002319,30.74036597049553,9,98.25,25.45,1.48,111,highd,1100000021,25,50.0,"{10: 0, 8: 2}",1,1100000017,,,,1100000019.0,1100000020.0,1100000019.0,1100000020.0,,highd
111,0.0,0.2692582403567252,33.060545972503235,9,140.44,25.89,1.48,111,highd,1100000017,25,25.0,"{10: 0, 8: 1}",1,1100000011,1100000021,42.19,1.276143474311943,1100000035.0,1100000019.0,1100000035.0,1100000019.0,,highd
111,0.0,0.2517935662402834,31.78,9,237.94,26.1,1.48,111,highd,1100000011,25,0.0,"{10: 0, 8: 0}",1,1100000006,1100000017,97.5,3.067967275015733,1100000010.0,1100000013.0,1100000010.0,1100000013.0,76.13939842347503,highd
111,-0.3216124285609298,0.3511409973215887,32.810074672271014,9,290.68,26.07,1.48,111,highd,1100000006,25,50.0,"{10: 1, 8: 1}",1,1100000003,1100000011,52.74000000000001,1.6074330987296563,,1100000010.0,,1100000010.0,,highd
111,-0.2490033200475608,0.3313608305156178,33.52007309061244,9,341.12,25.77,1.48,111,highd,1100000003,25,0.0,"{10: 0, 8: 0}",1,,1100000006,50.44,1.5047699885274448,,1100000010.0,,1100000010.0,,highd
111,0.2459357541763583,0.0608276253029822,22.74014072076072,10,61.67,29.11,1.52,111,highd,1100000027,25,20.0,"{8: 1, 9: 0}",1,1100000009,,,,1100000021.0,,1100000021.0,,,highd
111,0.0,0.14,27.88001614059791,10,306.89,29.85,1.52,111,highd,1100000009,25,25.0,"{8: 0, 9: 1}",1,1100000001,1100000027,245.22,8.795547275272884,1100000003.0,1100000006.0,1100000003.0,1100000006.0,,highd
111,0.0,0.2942787793912432,30.85013128010965,10,403.81,29.28,1.52,111,highd,1100000001,25,0.0,"{8: 0, 9: 0}",1,,1100000009,96.92000000000002,3.141639791416004,,1100000003.0,,1100000003.0,,highd
111,0.0,0.0806225774829855,22.80000219298235,4,44.79,4.44,1.52,111,highd,1100000004,25,20.0,"{5: 0, 6: 1}",-1,1100000007,,,,1100000005.0,,1100000005.0,,,highd
111,0.0405694150420947,0.0316227766016837,23.440002133105708,4,80.71,4.59,1.52,111,highd,1100000007,25,25.0,"{5: 1, 6: 0}",-1,1100000032,1100000004,35.919999999999995,1.5324230687363312,1100000030.0,1100000005.0,1100000030.0,1100000005.0,,highd
111,0.0,0.0316227766016837,24.72,4,128.56,4.22,1.52,111,highd,1100000032,25,45.0,"{5: 1, 6: 1}",-1,1100000033,1100000007,47.85000000000001,1.935679611650486,1100000012.0,1100000030.0,1100000012.0,1100000030.0,,highd
